"origin","station_id","name","top_destination","state","status"
"7375","6966","Kangan","0","","0"
"7376","11531","Kanganakulam","0","","0"
"7377","759","Kangayam","0","","0"
"7378","1253","Kangoo","0","","0"
"7379","9054","Kangra","0","","0"
"7380","13301","Kanha, Madhya Pradesh","0","","0"
"7381","3993","Kanhalgaon","0","","0"
"7382","11042","Kanhan","0","","0"
"7383","12753","Kanhiwada","0","","0"
"7384","6049","Kanhur Pathar","0","","0"
"7385","10957","Kanichar","0","","0"
"7386","1560","Kanigiri","0","","0"
"7387","8319","Kanihama","0","","0"
"7388","1549","Kanina","0","","0"
"7389","8044","Kanipakam","0","","0"
"7390","2735","Kaniyur","0","","0"
"7391","15535","Kanja","0","","0"
"7392","7796","Kanjanagadu","0","","0"
"7393","16023","Kanjarda (madhya Pradesh)","0","","0"
"7394","15334","Kanji Ki Sird, Rajasthan","0","","0"
"7395","10253","Kanjikkuzhi","0","","0"
"7396","2018","Kanjikode","0","","0"
"7397","17334","Kanjiramattom","0","","0"
"7398","3749","Kanjirappally","0","","0"
"7399","13867","Kankani","0","","0"
"7400","17229","Kankariya (rajasthan)","0","","0"
"7401","10481","Kankarwa","0","","0"
"7402","6811","Kankatapalem (andhra Pradesh)","0","","0"
"7403","217","Kankavli","0","","0"
"7404","3300","Kanke","0","","0"
"7405","18230","Kanker","0","","0"
"7406","12564","Kankeri","0","","0"
"7407","3011","Kankeshwar","0","","0"
"7408","11965","Kankhi(Rj)","0","","0"
"7409","7418","Kankipadu","0","","0"
"7410","13896","Kankole","0","","0"
"7411","9241","Kankot","0","","0"
"7412","16087","Kankot (uttarakhand)","0","","0"
"7413","2917","Kankroli","0","","0"
"7414","1555","Kankumbi","0","","0"
"7415","6829","Kannad","0","","0"
"7416","4305","Kannapuram","0","","0"
"7417","1073","Kannar","0","","0"
"7418","3648","Kannauj","0","","0"
"7419","873","Kannavam","0","","0"
"7420","2292","Kannirajapuram","0","","0"
"7421","13792","Kanniservaipatti","0","","0"
"7422","1976","Kannod","0","","0"
"7423","16824","Kannookkara (kerala)","0","","0"
"7424","2390","Kannukere","0","","0"
"7425","3590","Kannukudi","0","","0"
"7426","2465","Kannur","0","","0"
"7427","9703","Kanod","0","","0"
"7428","6235","Kanodar","0","","0"
"7429","10807","Kanoi","0","","0"
"7430","11813","Kanoodar(gujarat)","0","","0"
"7431","6100","Kanoor","0","","0"
"7432","19041","Kanore","0","","0"
"7433","12434","Kanota","0","","0"
"7434","12581","Kanpar","0","","0"
"7435","13723","Kanpur","0","","0"
"7436","19051","Kanpur Nagar","0","","0"
"7437","7872","Kanpur(UttarPardesh)","0","","0"
"7438","1161","Kansa (gujarat)","0","","0"
"7439","10842","Kansabel(chhattisgarh)","0","","0"
"7440","17680","Kansarakai","0","","0"
"7441","8289","Kansari (gujarat)","0","","0"
"7442","6928","Kansbahal","0","","0"
"7443","142","Kansur","0","","0"
"7444","16233","Kanta Chauraha (Rajasthan)","0","","0"
"7445","11269","Kantabanji","0","","0"
"7446","4177","Kantadi","0","","0"
"7447","15555","Kantala","0","","0"
"7448","19177","Kantaliya (rajasthan)","0","","0"
"7449","5851","Kantamalia","0","","0"
"7450","22248","Kantaphod","0","","0"
"7451","10261","Kantaphod (madhya Pradesh)","0","","0"
"7452","18924","Kantasar","0","","0"
"7453","15856","Kanthariya Patiya","0","","0"
"7454","8963","Kanti","0","","0"
"7455","12401","Kantilo","0","","0"
"7456","16108","Kantiyajal(gujarat)","0","","0"
"7457","10904","Kantrodi (gujarat)","0","","0"
"7458","1525","Kanubari","0","","0"
"7459","22347","Kanumuru","0","","0"
"7460","3877","Kanuru","0","","0"
"7461","16201","Kanvan (Madhya Pradesh)","0","","0"
"7462","11099","Kanwa (bihar)","0","","0"
"7463","13352","Kanwa, Punjab","0","","0"
"7464","10961","Kanwad","0","","0"
"7465","73","Kanwali","0","","0"
"7466","16158","Kanwaliyas (Rajasthan)","0","","0"
"7467","5121","Kanwas","0","","0"
"7468","4992","Kanwat","0","","0"
"7469","3283","Kanwi","0","","0"
"7470","17121","Kanyadi (karnataka)","0","","0"
"7471","1076","Kanyakumari","0","","0"
"7472","15995","Kanyakumari Package","0","","0"
"7473","1220","Kapadvanj","0","","0"
"7474","14792","Kaparda(Rajasthan)","0","","0"
"7475","12178","Kapardi","0","","0"
"7476","1442","Kapasan","0","","0"
"7477","6743","Kapasberia","0","","0"
"7478","2109","Kapashi","0","","0"
"7479","11047","Kapavaram","0","","0"
"7480","6439","Kapavaram Road","0","","0"
"7481","11654","Kapdiwas","0","","0"
"7482","13837","Kapil Dhar","0","","0"
"7483","8857","Kapileswarapuram","0","","0"
"7484","2552","Kapkoti","0","","0"
"7485","21877","Kaplya Khedi  (Madhya Pradesh)","0","","0"
"7486","2275","Kapoli","0","","0"
"7487","918","Kaprada","0","","0"
"7488","1903","Kaprin","0","","0"
"7489","6194","Kaptanganj","0","","0"
"7490","18961","Kaptanganj (azamgarh)","0","","0"
"7491","2588","Kapu","0","","0"
"7492","7760","Kapurhol(bhor)","0","","0"
"7493","6736","Kapurthala","0","","0"
"7494","1014","Karad","0","","0"
"7495","13756","Karada","0","","0"
"7496","13402","Karadi, Madhya Pradesh","0","","0"
"7497","21670","Karadiyagada (Madhya Pradesh)","0","","0"
"7498","6994","Karadka","0","","0"
"7499","21867","Karadka (Kerala)","0","","0"
"7500","12032","Karadkhed","0","","0"
"7501","15653","Karadkhel","0","","0"
"7502","17213","Karahal (madhya Pradesh)","0","","0"
"7503","13254","Karahal, Madhya Pradesh","0","","0"
"7504","5507","Karai","0","","0"
"7505","17543","Karaikal (Pondicherry)","0","","0"
"7506","650","Karaikal(Tamilnadu)","0","","0"
"7507","5736","Karaikudi","0","","0"
"7508","22327","Karajgaon","0","","0"
"7509","16659","Karakambadi rural (andhra pradesh)","0","","0"
"7510","5450","Karakat","0","","0"
"7511","1897","Karakhadi","0","","0"
"7512","3396","Karakuchi","0","","0"
"7513","4430","Karal","0","","0"
"7514","16875","Karamadai (tamil Nadu)","0","","0"
"7515","9056","Karambakkudi","0","","0"
"7516","5796","Karamchedu","0","","0"
"7517","3973","Karamsad","0","","0"
"7518","1095","Karan Nagar","0","","0"
"7519","8914","Karana","0","","0"
"7520","15851","Karana (Gujarat)","0","","0"
"7521","14758","Karandighi","0","","0"
"7522","8485","Karanga","0","","0"
"7523","7026","Karanja","0","","0"
"7524","19005","Karanja (ghadge)","0","","0"
"7525","6935","Karanja Ghadge","0","","0"
"7526","3572","Karanja Lad","0","","0"
"7527","18784","Karanjani","0","","0"
"7528","6119","Karanji(maharashtra)","0","","0"
"7529","644","Karanjia","0","","0"
"7530","10860","Karanjivane(maharashtra)","0","","0"
"7531","17212","Karanjiya Ryt (madhya Pradesh)","0","","0"
"7532","15513","Karanpur","0","","0"
"7533","4395","Karanpur (Rajasthan)","0","","0"
"7534","22376","Karanwas","0","","0"
"7535","2488","Karapa","0","","0"
"7536","8902","Karatagi","0","","0"
"7537","19228","Karatal (uttar Pradesh)","0","","0"
"7538","2111","Karatampadu","0","","0"
"7539","14816","Karatipar(majuli)","0","","0"
"7540","16876","Karattupatti (tamil Nadu)","0","","0"
"7541","2500","Karauli","0","","0"
"7542","2778","Karavali","0","","0"
"7543","10307","Karawali","0","","0"
"7544","6280","Karaya","0","","0"
"7545","7827","Karcham","0","","0"
"7546","13517","Karda","0","","0"
"7547","6057","Karebailu","0","","0"
"7548","749","Kareda","0","","0"
"7549","16237","Kareempur (Rajasthan)","0","","0"
"7550","19176","Karejra(rajasthan)","0","","0"
"7551","10127","Kareli","0","","0"
"7552","9081","Karempudi","0","","0"
"7553","9139","Karemura","0","","0"
"7554","2442","Karera","0","","0"
"7555","15294","Karera, Rajasthan","0","","0"
"7556","8822","Kargahar","0","","0"
"7557","12732","Kargal","0","","0"
"7558","3743","Kargani (maharashtra)","0","","0"
"7559","18986","Kargedde (karnataka)","0","","0"
"7560","148","Kargi Road","0","","0"
"7561","5780","Kargil,india","0","","0"
"7562","11761","Karhal","0","","0"
"7563","10088","Karhiya","0","","0"
"7564","288","Karia","0","","0"
"7565","21612","Kariavattom (Kerala)","0","","0"
"7566","17359","Kariganuru (dharwad)","0","","0"
"7567","22178","Karike (karnataka)","0","","0"
"7568","10066","Karikkottakary","0","","0"
"7569","16044","Karimabad (jammu And Kashmir)","0","","0"
"7570","11827","Karimangalam","0","","0"
"7571","5159","Karimganj","0","","0"
"7572","16825","Karimkunnam (kerala)","0","","0"
"7573","3997","Karimnagar","0","","0"
"7574","16059","Karimnagar Tour","0","","0"
"7575","16236","Karimpur (Rajasthan)","0","","0"
"7576","9295","Karimpur(west Bengal)","0","","0"
"7577","5651","Karinja","0","","0"
"7578","6307","Kariri","0","","0"
"7579","17233","Kariria (rajasthan)","0","","0"
"7580","4057","Karivalam Vanda Nallur","0","","0"
"7581","11645","Karivellur","0","","0"
"7582","11273","Kariyad","0","","0"
"7583","15585","Kariyani","0","","0"
"7584","10068","Kariyani Brw","0","","0"
"7585","4471","Kariyapatti","0","","0"
"7586","4921","Karjala","0","","0"
"7587","1876","Karjan","0","","0"
"7588","45","Karjat","0","","0"
"7589","16111","Karjat (raigad)","0","","0"
"7590","6471","Karje","0","","0"
"7591","7014","Karkala","0","","0"
"7592","14794","Karkamb, Maharashtra","0","","0"
"7593","5790","Karkedi","0","","0"
"7594","11384","Karkeri","0","","0"
"7595","17708","Karki","0","","0"
"7596","13278","Karki, Karnataka","0","","0"
"7597","21545","Karkunje (Karnataka)","0","","0"
"7598","7292","Karla","0","","0"
"7599","3391","Karlamunda","0","","0"
"7600","4965","Karlapalem","0","","0"
"7601","6479","Karlekhind(alibag)","0","","0"
"7602","15512","Karli","0","","0"
"7603","5612","Karma","0","","0"
"7604","6189","Karmad(aurangabad)","0","","0"
"7605","13274","Karmal","0","","0"
"7606","2367","Karmala","0","","0"
"7607","5666","Karmali","0","","0"
"7608","14793","Karmane, Goa","0","","0"
"7609","17016","Karmdadi (gujarat)","0","","0"
"7610","6943","Karnal","0","","0"
"7611","7596","Karnala","0","","0"
"7612","7143","Karnaprayag","0","","0"
"7613","16633","Karnataka Beaches Package","0","","0"
"7614","16018","Karnataka Temple Tour","0","","0"
"7615","11438","Karnawad","0","","0"
"7616","1640","Karnawas","0","","0"
"7617","15402","Karnool","0","","0"
"7618","11590","Karnu","0","","0"
"7619","6330","Karoi","0","","0"
"7620","899","Karoli","0","","0"
"7621","22437","Karoli (sangli)","0","","0"
"7622","5694","Karon","0","","0"
"7623","2237","Karota","0","","0"
"7624","2973","Karoti","0","","0"
"7625","17463","Karpawand (chhattisgarh)","0","","0"
"7626","1308","Karpi","0","","0"
"7627","5665","Karra","0","","0"
"7628","19229","Karri (uttar pradesh)","0","","0"
"7629","12461","Karsiyang","0","","0"
"7630","2113","Karsog","0","","0"
"7631","3724","Kartarpur","0","","0"
"7632","16826","Karthikapuram (kerala)","0","","0"
"7633","4383","Karukachal","0","","0"
"7634","4358","Karukutty","0","","0"
"7635","6687","Karul","0","","0"
"7636","63","Karumathampatti","0","","0"
"7637","13041","Karumathapatty","0","","0"
"7638","4186","Karunagappally","0","","0"
"7639","17232","Karunda (rajasthan)","0","","0"
"7640","8226","Karungal","0","","0"
"7641","10938","Karungalakudi(Madurai)","0","","0"
"7642","21977","Karungulam (Tamil Nadu)","0","","0"
"7643","6073","Karunya Nagar(Tamil Nadu)","0","","0"
"7644","3459","Karur","0","","0"
"7645","5833","Karur By Pass Road","0","","0"
"7646","6221","Karuvanchal","0","","0"
"7647","21796","Karuvannur (Kerala)","0","","0"
"7648","13078","Karve","0","","0"
"7649","8686","Karvetinagar","0","","0"
"7650","4236","karvi","0","","0"
"7651","4840","Karwada","0","","0"
"7652","13749","Karwanchiwadi","0","","0"
"7653","1072","Karwar","0","","0"
"7654","598","Karwar (rajasthan)","0","","0"
"7655","7307","Karwar Cross","0","","0"
"7656","12111","Kas Pathar Bamnoli Package","0","","0"
"7657","4034","Kasaba tarale","0","","0"
"7658","3276","Kasal","0","","0"
"7659","15499","Kasan","0","","0"
"7660","7358","Kasar Sirsi","0","","0"
"7661","4321","Kasara","0","","0"
"7662","4396","Kasaragod","0","","0"
"7663","12654","Kasarde","0","","0"
"7664","19010","Kasarvadavali","0","","0"
"7665","9484","Kasauli,himachal Pradesh","0","","0"
"7666","21752","Kasba (West Bengal)","0","","0"
"7667","3103","Kasba Thana","0","","0"
"7668","4222","Kasdol","0","","0"
"7669","5078","Kasegaon","0","","0"
"7670","9020","Kasganj","0","","0"
"7671","10858","Kashedi (ratnagiri)","0","","0"
"7672","11070","Kasheli","0","","0"
"7673","7061","Kashi Chak","0","","0"
"7674","16205","Kashi Ka Bas (Rajasthan)","0","","0"
"7675","3856","Kashid(maharashtra)","0","","0"
"7676","9568","Kashil(satara)","0","","0"
"7677","7687","Kashimira Saloon","0","","0"
"7678","7702","Kashinagar","0","","0"
"7679","3632","Kashipur","0","","0"
"7680","7757","Kashmir University","0","","0"
"7681","10322","Kashti","0","","0"
"7682","16942","Kasia (uttar Pradesh)","0","","0"
"7683","16943","Kasia Bazaar (uttar Pradesh)","0","","0"
"7684","24","Kasibugga","0","","0"
"7685","21717","Kasimabad (Uttar Pradesh)","0","","0"
"7686","16660","Kasipeta (telangana)","0","","0"
"7687","1369","Kaskela","0","","0"
"7688","7849","Kasmar","0","","0"
"7689","837","Kasoda","0","","0"
"7690","2369","Kasol city","0","","0"
"7691","8916","Kasrawad","0","","0"
"7692","6503","Kasurdi","0","","0"
"7693","7395","Kasya (uttar Pradesh)","0","","0"
"7694","7908","Kata","0","","0"
"7695","13392","Katadi, Rajasthan","0","","0"
"7696","17122","Katagal (karnataka)","0","","0"
"7697","551","Katakamsandi","0","","0"
"7698","10318","Katameta","0","","0"
"7699","5223","Katangi (madhya Pradesh)","0","","0"
"7700","13168","Katar","0","","0"
"7701","15797","Katar","0","","0"
"7702","10477","Katar (Jorubapu Ni)","0","","0"
"7703","13747","Katar Khatav(Maharashtra)","0","","0"
"7704","1769","Katarbaga","0","","0"
"7705","10226","Katargaon","0","","0"
"7706","13247","Katarki, Karnataka","0","","0"
"7707","6948","Katchanavilai","0","","0"
"7708","6270","Kateel","0","","0"
"7709","19230","Katehri (uttar Pradesh)","0","","0"
"7710","21593","Katemanivali (Maharashtra)","0","","0"
"7711","9083","Katghar","0","","0"
"7712","5938","Katghora","0","","0"
"7713","4406","Katgi","0","","0"
"7714","4508","Kathalia","0","","0"
"7715","13132","Kathar","0","","0"
"7716","15468","Kathari","0","","0"
"7717","776","Kathgal(Kumta)","0","","0"
"7718","10387","Kathgarh","0","","0"
"7719","8037","Kathgodam","0","","0"
"7720","752","Kathi Darwaza","0","","0"
"7721","5571","Kathikund","0","","0"
"7722","16051","Kathikund (jharkhand)","0","","0"
"7723","870","Kathipudi","0","","0"
"7724","8212","Kathlal","0","","0"
"7725","7950","Kathmandu(Nepal)","0","","0"
"7726","9067","Kathoomar","0","","0"
"7727","16206","Kathoti (Rajasthan)","0","","0"
"7728","2033","Kathu Nangal","0","","0"
"7729","8942","Kathua","0","","0"
"7730","12265","Kathwada (Ahmedabad)","0","","0"
"7731","788","Katihar","0","","0"
"7732","10304","Katisour","0","","0"
"7733","4944","Katkamsandi","0","","0"
"7734","227","Katlicherra","0","","0"
"7735","12452","Katneshwar","0","","0"
"7736","2877","Katni","0","","0"
"7737","13211","Katoda","0","","0"
"7738","8887","Katol","0","","0"
"7739","5060","Katoria","0","","0"
"7740","2868","Katpadi(Tamilnadu)","0","","0"
"7741","2123","Katra ","0","","0"
"7742","11710","Katra (Bihar)","0","","0"
"7743","15810","Katra (himachal pradesh)","0","","0"
"7744","10909","Katra (Mp)","0","","0"
"7745","5543","Katra (Package)","0","","0"
"7746","10233","Katra (uttar Pradesh)","0","","0"
"7747","19231","Katra Shivdayalganj(uttar Pradesh)","0","","0"
"7748","12596","Katradevi","0","","0"
"7749","6672","Katranka","0","","0"
"7750","11603","Katras","0","","0"
"7751","4316","Katrasoo","0","","0"
"7752","16274","Katrathal (Rajasthan)","0","","0"
"7753","9541","Katrenikona","0","","0"
"7754","1294","Katta","0","","0"
"7755","21937","Kattabettu (Tamil Nadu)","0","","0"
"7756","17123","Kattalagere (karnataka)","0","","0"
"7757","10684","Kattampatti","0","","0"
"7758","21849","Kattangur (Telangana)","0","","0"
"7759","15482","Kattanguru","0","","0"
"7760","1024","Kattappana","0","","0"
"7761","17371","Kattebelthur (karnataka)","0","","0"
"7762","5239","Kattehaklu","0","","0"
"7763","10872","Kattikulam","0","","0"
"7764","4991","Kattinamaki","0","","0"
"7765","7033","Kattumannarkoil","0","","0"
"7766","6014","Kattumavadi","0","","0"
"7767","12774","Kattunaickenpatti (Tamilnadu)","0","","0"
"7768","5300","Kattuputhur","0","","0"
"7769","1712","Katunda","0","","0"
"7770","19036","Katunga Mod","0","","0"
"7771","970","Katuru","0","","0"
"7772","13157","Katvan, Maharashtra","0","","0"
"7773","5019","Katwa(west Bengal)","0","","0"
"7774","3257","Kauli","0","","0"
"7775","13599","Kauli","0","","0"
"7776","10660","Kaunterpur","0","","0"
"7777","6934","Kaup","0","","0"
"7778","11958","Kauriram","0","","0"
"7779","7902","Kaushambi","0","","0"
"7780","17124","Kavadi (karnataka)","0","","0"
"7781","647","Kavali","0","","0"
"7782","8145","Kavalkinaru","0","","0"
"7783","8563","Kavant","0","","0"
"7784","16853","Kavanur (kerala)","0","","0"
"7785","13783","Kavaraipettai","0","","0"
"7786","13030","Kavarapalayam, Tamil Nadu","0","","0"
"7787","1236","Kavathe mahankal","0","","0"
"7788","548","Kaveripakkam","0","","0"
"7789","3157","Kaveripattinam","0","","0"
"7790","6970","Kavindapadi","0","","0"
"7791","7227","Kavinmoola","0","","0"
"7792","11586","Kavital","0","","0"
"7793","8326","Kavitam","0","","0"
"7794","7620","Kaviti","0","","0"
"7795","808","Kavoor","0","","0"
"7796","12116","Kavuru","0","","0"
"7797","6141","Kavutaram","0","","0"
"7798","21669","Kawai (Rajasthan)","0","","0"
"7799","5482","Kawakol","0","","0"
"7800","2308","Kawant","0","","0"
"7801","1468","Kawardha","0","","0"
"7802","13589","Kawas","0","","0"
"7803","1507","Kawnpui","0","","0"
"7804","8661","Kayalpattinam","0","","0"
"7805","4701","Kayam Ganj","0","","0"
"7806","4885","Kayamkulam","0","","0"
"7807","3781","Kayamozhi","0","","0"
"7808","9177","Kayampura","0","","0"
"7809","5622","Kayathar","0","","0"
"7810","16877","Kayathur (tamil Nadu)","0","","0"
"7811","7832","Kaying","0","","0"
"7812","17420","Kaza (andhra Pradesh)","0","","0"
"7813","9221","Kazhakkoottam","0","","0"
"7814","12824","Kazhuvanthittai (tamil Nadu)","0","","0"
"7815","6816","Kazipet","0","","0"
"7816","16124","Kazipura (Rajasthan)","0","","0"
"7817","165","Kaziranga","0","","0"
"7818","7247","Kechery","0","","0"
"7819","8762","Kedarnath(uttarakhand)","0","","0"
"7820","510","Keela Eral","0","","0"
"7821","16878","Keela Pallur (tamil Nadu)","0","","0"
"7822","13662","Keelakam","0","","0"
"7823","7920","Keelakarai","0","","0"
"7824","4247","Keelapavoor","0","","0"
"7825","9853","Keelaselvanur (Tamil Nadu)","0","","0"
"7826","7570","Keeramangalam","0","","0"
"7827","3172","Keeranur","0","","0"
"7828","13880","Keerwa","0","","0"
"7829","16276","Keerwa (Rajasthan)","0","","0"
"7830","2665","Keezhapalur","0","","0"
"7831","21918","Keezhillam (Kerala)","0","","0"
"7832","16827","Keezhmadam (kerala)","0","","0"
"7833","16716","Keezhpally (kerala)","0","","0"
"7834","1057","Kej","0","","0"
"7835","13209","Kekdi, Madhya Pradesh","0","","0"
"7836","6989","Kekri","0","","0"
"7837","21500","Keladi (Karnataka)","0","","0"
"7838","17358","Kelagur (karnataka)","0","","0"
"7839","15442","Kelakam","0","","0"
"7840","13602","Kelambakkam","0","","0"
"7841","21671","Kelapur (Maharashtra)","0","","0"
"7842","2185","Kelshi","0","","0"
"7843","21732","Kelukheda  (Madhya Pradesh)","0","","0"
"7844","9252","kelus","0","","0"
"7845","3576","Kelwa","0","","0"
"7846","6390","Kelwa(Rajasthan)","0","","0"
"7847","10269","Kelwad","0","","0"
"7848","4868","Kelwara","0","","0"
"7849","17238","Kelwara (baran)","0","","0"
"7850","12292","Kelzar","0","","0"
"7851","2196","Kembhavi","0","","0"
"7852","6969","Kenavade","0","","0"
"7853","8470","Kenchanuru","0","","0"
"7854","12337","Kenchiya","0","","0"
"7855","1041","Kendrapara","0","","0"
"7856","12460","Kenduadih","0","","0"
"7857","4105","Kendukuchi","0","","0"
"7858","15504","Kenedipur","0","","0"
"7859","16029","Kenichira (kerala)","0","","0"
"7860","7661","Kenjalwadi(patan)","0","","0"
"7861","8494","Kenjoor","0","","0"
"7862","3926","Kenpura","0","","0"
"7863","15684","Kenwad","0","","0"
"7864","4389","Keolari","0","","0"
"7865","2472","Keonjhar","0","","0"
"7866","11922","Keorak","0","","0"
"7867","8171","Kera","0","","0"
"7868","11910","Kerala (gujarat)","0","","0"
"7869","5532","Kerala divine centre","0","","0"
"7870","5217","Keralapura","0","","0"
"7871","12364","Kerbana","0","","0"
"7872","10616","Kerebilchi","0","","0"
"7873","2701","Kerewadi","0","","0"
"7874","14831","Kerim","0","","0"
"7875","12092","Keriya Chad","0","","0"
"7876","11684","Keriya No 2","0","","0"
"7877","21637","Keriyanagas (Gujarat)","0","","0"
"7878","11687","Kerlapal","0","","0"
"7879","5288","Kerur","0","","0"
"7880","10200","Kesali","0","","0"
"7881","11959","Kesanipalli","0","","0"
"7882","11963","Kesarapalli","0","","0"
"7883","7927","Kesargadde","0","","0"
"7884","159","Kesaria","0","","0"
"7885","5334","Kesariya","0","","0"
"7886","11217","Kesariya (Gujarat)","0","","0"
"7887","7614","Kesariyaji","0","","0"
"7888","8412","Kesarpura","0","","0"
"7889","12752","Kesarpura","0","","0"
"7890","805","Kesath","0","","0"
"7891","4829","Kesavaram","0","","0"
"7892","12117","Kesharpura","0","","0"
"7893","12149","Keshloor","0","","0"
"7894","6426","Keshod","0","","0"
"7895","9391","Keshoraipatan","0","","0"
"7896","11738","Keshori","0","","0"
"7897","9043","Keshvala","0","","0"
"7898","11002","Keshwana","0","","0"
"7899","22010","Kesimpa (Gujarat)","0","","0"
"7900","8775","Kesinga","0","","0"
"7901","5782","Keskal","0","","0"
"7902","13017","Kesla, Madhya Pradesh","0","","0"
"7903","21429","Kesli (madhya Pradesh)","0","","0"
"7904","1588","Kesrisinghpur","0","","0"
"7905","3805","Ketekibari","0","","0"
"7906","21491","Kethaiyurambu (Tamil Nadu)","0","","0"
"7907","17236","Kethun (rajasthan)","0","","0"
"7908","1470","Ketugram","0","","0"
"7909","10951","Kevadia (Gujarat)","0","","0"
"7910","16131","Kewal Nagar (Rajasthan)","0","","0"
"7911","13728","Kewariya","0","","0"
"7912","4976","Keylong","0","","0"
"7913","10057","Khabha","0","","0"
"7914","6792","Khachrod","0","","0"
"7915","10780","Khad Dhoraji","0","","0"
"7916","12332","Khad Khambhadiya","0","","0"
"7917","18823","Khad Khambhaliya","0","","0"
"7918","15846","Khad Panchsara","0","","0"
"7919","6457","KhadaDhar","0","","0"
"7920","10348","Khadagada","0","","0"
"7921","11376","Khadasali","0","","0"
"7922","10459","Khadawda","0","","0"
"7923","12387","Khadgawan(chhattisgarh)","0","","0"
"7924","3818","Khadiya","0","","0"
"7925","12970","Khadka","0","","0"
"7926","12758","Khadkala (gujarat)","0","","0"
"7927","22074","Khadol (Gujarat)","0","","0"
"7928","18923","Khadsaliya","0","","0"
"7929","3387","Khag","0","","0"
"7930","4457","Khaga","0","","0"
"7931","7084","Khagaria","0","","0"
"7932","6355","Khagna","0","","0"
"7933","7468","Khagrabari","0","","0"
"7934","55","Khagual","0","","0"
"7935","4545","Khair","0","","0"
"7936","6232","Khaira","0","","0"
"7937","13763","Khairagarh","0","","0"
"7938","21972","Khairan (Bihar)","0","","0"
"7939","5259","Khairlanji","0","","0"
"7940","5031","Khairthal","0","","0"
"7941","689","Khajauli","0","","0"
"7942","22223","Khajipalem","0","","0"
"7943","2599","Khajipeta","0","","0"
"7944","16944","Khajo (uttar Pradesh)","0","","0"
"7945","21988","Khajrana  (Madhya Pradesh)","0","","0"
"7946","12214","Khajurada","0","","0"
"7947","16945","Khajurahat (uttar Pradesh)","0","","0"
"7948","6608","Khajuraho","0","","0"
"7949","15533","Khajuri","0","","0"
"7950","10700","Khajuri Gundala","0","","0"
"7951","12606","Khajuri Pipaliya","0","","0"
"7952","9677","Khajuri(karnataka)","0","","0"
"7953","11561","Khajuria","0","","0"
"7954","15652","Khajuria","0","","0"
"7955","2565","Khajuripada","0","","0"
"7956","22192","Khajuriya","0","","0"
"7957","2758","Khajuwala","0","","0"
"7958","396","Khakharechi","0","","0"
"7959","18766","Khakharechi","0","","0"
"7960","9713","Khakhbai","0","","0"
"7961","10828","Khakhi Jalia","0","","0"
"7962","15408","Khakhi Jariya","0","","0"
"7963","11702","Khakhijariya","0","","0"
"7964","10144","Khakhra Hadmatiya","0","","0"
"7965","12334","Khakhriya","0","","0"
"7966","21617","Khaknar (Madhya Pradesh)","0","","0"
"7967","3863","Khaknar Kalan","0","","0"
"7968","8397","Khalapur","0","","0"
"7969","105","Khaleta","0","","0"
"7970","6868","Khalghat","0","","0"
"7971","18758","Khalghat (Madhya Pradesh)","0","","0"
"7972","1127","Khali (gujarat)","0","","0"
"7973","4780","Khalihamari","0","","0"
"7974","1280","Khalilabad","0","","0"
"7975","1509","Khalilpur","0","","0"
"7976","3976","Khallikote","0","","0"
"7977","10354","Khalra","0","","0"
"7978","17215","Khalwa (madhya Pradesh)","0","","0"
"7979","2223","Khamadi","0","","0"
"7980","930","Khamanon","0","","0"
"7981","2267","Khamar","0","","0"
"7982","3241","Khambha","0","","0"
"7983","10094","Khambha Gir","0","","0"
"7984","10672","Khambhada","0","","0"
"7985","5425","Khambhalia","0","","0"
"7986","9136","Khambhat","0","","0"
"7987","15806","Khambhda","0","","0"
"7988","17017","Khambhodar (gujarat)","0","","0"
"7989","11732","Khamera","0","","0"
"7990","8433","Khamgaon","0","","0"
"7991","5044","Khamgoan(Bypass)","0","","0"
"7992","10930","Khamharia","0","","0"
"7993","8211","Khammam","0","","0"
"7994","269","Khamnore","0","","0"
"7995","11276","Khan Khijadiya","0","","0"
"7996","5750","Khanabal","0","","0"
"7997","5547","Khanag","0","","0"
"7998","2768","Khanagaon","0","","0"
"7999","21808","Khanapara (Meghalaya)","0","","0"
"8000","4355","Khanapara(Assam)","0","","0"
"8001","3025","Khanapur","0","","0"
"8002","3223","Khanapur (maharashtra)","0","","0"
"8003","5934","Khanapur (Telangana)","0","","0"
"8004","19115","Khanauri (punjab)","0","","0"
"8005","568","Khandaghosh","0","","0"
"8006","8090","Khandala","0","","0"
"8007","13228","Khandala (lonavala)","0","","0"
"8008","10042","Khandap","0","","0"
"8009","7623","Khandapada","0","","0"
"8010","5856","Khandar","0","","0"
"8011","22182","Khandavilli","0","","0"
"8012","958","Khandela","0","","0"
"8013","1974","Khandhera","0","","0"
"8014","4217","Khandi","0","","0"
"8015","158","Khandora","0","","0"
"8016","1862","Khandvi","0","","0"
"8017","3135","Khandwa","0","","0"
"8018","5901","Khaneti","0","","0"
"8019","7311","Khangaon","0","","0"
"8020","10371","Khangaon","0","","0"
"8021","5384","Khaniadhana","0","","0"
"8022","11221","Khankotda","0","","0"
"8023","3659","Khanna","0","","0"
"8024","8695","Khanpur","0","","0"
"8025","21824","Khanpur (Uttar Pradesh)","0","","0"
"8026","21815","Khanpura  (Madhya Pradesh)","0","","0"
"8027","7789","Khanvel","0","","0"
"8028","50","Khapar","0","","0"
